nodo_1, nodo_2, distancia_minima
89, 184, INF
89, 185, INF
89, 186, INF
89, 187, INF
89, 188, INF
89, 189, INF
89, 190, INF
89, 191, INF
89, 192, INF
89, 193, 8.84109
89, 194, INF
89, 195, INF
89, 196, INF
89, 197, INF
89, 198, INF
89, 199, INF
89, 200, INF
89, 201, INF
89, 202, INF
89, 203, INF
89, 204, INF
89, 205, INF
89, 206, INF
89, 207, INF
89, 208, INF
89, 209, INF
89, 210, INF
89, 211, INF
89, 212, INF
89, 213, INF
89, 214, INF
89, 215, INF
89, 216, INF
89, 217, INF
89, 218, INF
89, 219, INF
89, 220, INF
89, 221, INF
89, 222, INF
89, 223, INF
89, 224, INF
89, 225, INF
89, 226, INF
89, 227, INF
89, 228, INF
89, 229, INF
89, 230, INF
89, 231, INF
89, 232, INF
89, 233, INF
89, 234, INF
89, 235, INF
89, 236, INF
89, 237, INF
89, 238, INF
89, 239, INF
89, 240, INF
89, 241, INF
89, 242, INF
89, 243, INF
89, 244, INF
89, 245, INF
89, 246, INF
89, 247, INF
89, 248, INF
89, 249, INF
89, 250, INF
89, 251, INF
89, 252, INF
89, 253, INF
89, 254, INF
89, 255, INF
89, 256, INF
89, 257, INF
89, 258, INF
89, 259, INF
89, 260, INF
89, 261, INF
89, 262, INF
89, 263, INF
89, 264, INF
89, 265, INF
89, 266, INF
89, 267, INF
89, 268, INF
89, 269, INF
89, 270, INF
89, 271, INF
89, 272, INF
89, 273, INF
89, 274, INF
89, 275, INF
89, 276, INF
89, 277, INF
89, 278, INF
89, 279, INF
89, 280, 3.12285
89, 281, INF
89, 282, INF
89, 283, INF
89, 284, INF
89, 285, INF
89, 286, INF
89, 287, INF
89, 288, INF
89, 289, INF
89, 290, INF
89, 291, INF
89, 292, INF
89, 293, INF
89, 294, INF
89, 295, INF
89, 296, INF
89, 297, INF
89, 298, INF
89, 299, INF
89, 300, INF
89, 301, INF
89, 302, INF
89, 303, INF
89, 304, INF
89, 305, INF
89, 306, INF
89, 307, INF
89, 308, INF
89, 309, INF
89, 310, INF
89, 311, INF
89, 312, INF
89, 313, INF
89, 314, INF
89, 315, INF
89, 316, INF
89, 317, INF
89, 318, INF
89, 319, INF
89, 320, INF
89, 321, INF
89, 322, INF
89, 323, INF
89, 324, INF
89, 325, INF
89, 326, INF
89, 327, INF
89, 328, INF
89, 329, INF
89, 330, INF
89, 331, INF
89, 332, INF
89, 333, INF
89, 334, INF
89, 335, INF
89, 336, INF
89, 337, INF
89, 338, INF
89, 339, INF
89, 340, INF
89, 341, INF
89, 342, INF
89, 343, INF
89, 344, INF
89, 345, INF
89, 346, INF
89, 347, INF
89, 348, INF
89, 349, INF
89, 350, INF
89, 351, INF
89, 352, INF
89, 353, INF
89, 354, INF
89, 355, INF
89, 356, INF
89, 357, INF
89, 358, INF
89, 359, INF
89, 360, INF
89, 361, INF
89, 362, INF
89, 363, INF
89, 364, INF
89, 365, INF
89, 366, INF
89, 367, INF
89, 368, INF
89, 369, INF
89, 370, INF
89, 371, INF
89, 372, INF
89, 373, INF
89, 374, INF
89, 375, INF
89, 376, INF
89, 377, INF
89, 378, INF
89, 379, INF
89, 380, INF
89, 381, INF
89, 382, INF
89, 383, INF
89, 384, INF
89, 385, INF
89, 386, INF
89, 387, INF
89, 388, INF
89, 389, INF
89, 390, INF
89, 391, INF
89, 392, INF
89, 393, INF
89, 394, INF
89, 395, INF
89, 396, INF
89, 397, INF
89, 398, INF
89, 399, INF
89, 400, INF
89, 401, INF
89, 402, INF
89, 403, INF
89, 404, INF
89, 405, INF
89, 406, INF
89, 407, INF
89, 408, INF
89, 409, INF
89, 410, INF
89, 411, INF
89, 412, INF
89, 413, INF
89, 414, INF
89, 415, INF
89, 416, INF
89, 417, INF
89, 418, INF
89, 419, INF
89, 420, INF
89, 421, INF
89, 422, INF
89, 423, INF
89, 424, INF
89, 425, INF
89, 426, INF
89, 427, INF
89, 428, INF
89, 429, INF
89, 430, INF
89, 431, INF
89, 432, INF
89, 433, INF
89, 434, INF
89, 435, INF
89, 436, INF
89, 437, INF
89, 438, INF
89, 439, INF
89, 440, INF
89, 441, INF
89, 442, INF
89, 443, INF
89, 444, INF
89, 445, INF
89, 446, INF
89, 447, INF
89, 448, INF
89, 449, INF
89, 450, INF
89, 451, INF
89, 452, INF
89, 453, INF
89, 454, INF
89, 455, INF
89, 456, INF
89, 457, INF
89, 458, INF
89, 459, INF
89, 460, INF
89, 461, INF
89, 462, INF
89, 463, INF
89, 464, INF
89, 465, INF
89, 466, INF
89, 467, INF
89, 468, INF
89, 469, INF
89, 470, INF
89, 471, INF
89, 472, INF
89, 473, INF
89, 474, INF
89, 475, INF
89, 476, INF
89, 477, INF
89, 478, INF
89, 479, INF
89, 480, INF
89, 481, INF
89, 482, INF
89, 483, INF
89, 484, INF
89, 485, INF
89, 486, INF
89, 487, INF
89, 488, INF
89, 489, INF
89, 490, INF
89, 491, INF
89, 492, INF
89, 493, INF
89, 494, INF
89, 495, INF
89, 496, INF
89, 497, INF
89, 498, INF
89, 499, INF
89, 500, INF
89, 501, INF
89, 502, INF
89, 503, INF
89, 504, INF
89, 505, INF
89, 506, INF
89, 507, INF
89, 508, INF
89, 509, INF
89, 510, INF
89, 511, INF
89, 512, INF
89, 513, INF
89, 514, INF
89, 515, INF
89, 516, INF
89, 517, INF
89, 518, INF
89, 519, INF
89, 520, INF
89, 521, INF
89, 522, INF
89, 523, INF
89, 524, INF
89, 525, INF
89, 526, INF
89, 527, INF
89, 528, INF
89, 529, INF
89, 530, INF
89, 531, INF
89, 532, INF
89, 533, INF
89, 534, INF
89, 535, INF
89, 536, INF
89, 537, INF
89, 538, INF
89, 539, INF
89, 540, INF
89, 541, INF
89, 542, INF
89, 543, INF
89, 544, INF
89, 545, INF
89, 546, INF
89, 547, INF
89, 548, INF
89, 549, INF
89, 550, INF
89, 551, INF
89, 552, INF
89, 553, INF
89, 554, INF
89, 555, INF
89, 556, INF
89, 557, INF
89, 558, INF
89, 559, INF
89, 560, INF
89, 561, INF
89, 562, INF
89, 563, 2.89922
89, 564, INF
89, 565, INF
89, 566, INF
89, 567, INF
89, 568, INF
89, 569, INF
89, 570, INF
89, 571, INF
89, 572, INF
89, 573, INF
89, 574, INF
89, 575, INF
89, 576, INF
89, 577, 3.294
89, 578, INF
89, 579, INF
89, 580, INF
89, 581, INF
89, 582, INF
89, 583, INF
89, 584, INF
89, 585, INF
89, 586, INF
89, 587, INF
89, 588, INF
89, 589, INF
89, 590, INF
89, 591, INF
89, 592, INF
89, 593, INF
89, 594, INF
89, 595, INF
89, 596, INF
89, 597, INF
89, 598, INF
89, 599, INF
89, 600, INF
89, 601, INF
89, 602, INF
89, 603, 8.84898
89, 604, INF
89, 605, INF
89, 606, INF
89, 607, INF
89, 608, INF
89, 609, INF
89, 610, INF
89, 611, INF
89, 612, INF
89, 613, INF
89, 614, INF
89, 615, INF
89, 616, INF
89, 617, INF
89, 618, INF
89, 619, INF
89, 620, INF
89, 621, 6.65354
89, 622, INF
89, 623, INF
89, 624, INF
89, 625, INF
89, 626, INF
89, 627, INF
89, 628, INF
89, 629, INF
89, 630, INF
89, 631, INF
89, 632, INF
89, 633, INF
89, 634, INF
89, 635, INF
90, 90, 0
90, 91, 6.03763
90, 92, 3.51661
90, 93, INF
90, 94, INF
90, 95, INF
90, 96, INF
90, 97, INF
90, 98, INF
90, 99, INF
90, 100, INF
90, 101, INF
90, 102, INF
90, 103, INF
90, 104, INF
90, 105, INF
90, 106, INF
90, 107, 5.50419
90, 108, 3.50428
90, 109, INF
90, 110, INF
90, 111, INF
90, 112, INF
90, 113, INF
90, 114, INF
90, 115, INF
90, 116, INF
90, 117, INF
90, 118, INF
90, 119, INF
90, 120, INF
90, 121, 5.18846
90, 122, 5.47296
90, 123, 2.58171
90, 124, 3.5034
90, 125, 5.18934
90, 126, 2.63438
90, 127, 2.6423
90, 128, 5.49831
90, 129, 5.57768
90, 130, 3.27736
90, 131, 5.18934
90, 132, 5.53119
90, 133, 5.19869
90, 134, INF
90, 135, INF
90, 136, 2.87458
90, 137, 5.1945
90, 138, 8.12937
90, 139, INF
90, 140, INF
90, 141, INF
90, 142, INF
90, 143, 5.18548
90, 144, 6.0295
90, 145, 5.37864
90, 146, 5.51486
90, 147, 5.18493
90, 148, 5.64296
90, 149, 5.79124
90, 150, 6.16161
90, 151, 5.55814
90, 152, 5.61596
90, 153, 5.49798
90, 154, 2.54037
90, 155, 5.63512
90, 156, 5.18252
90, 157, INF
90, 158, INF
90, 159, INF
90, 160, INF
90, 161, INF
90, 162, INF
90, 163, INF
90, 164, INF
90, 165, INF
90, 166, INF
90, 167, INF
90, 168, INF
90, 169, INF
90, 170, INF
90, 171, INF
90, 172, INF
90, 173, INF
90, 174, INF
90, 175, INF
90, 176, INF
90, 177, INF
90, 178, INF
90, 179, INF
90, 180, INF
90, 181, INF
90, 182, INF
90, 183, INF
90, 184, INF
90, 185, INF
90, 186, INF
90, 187, INF
90, 188, INF
90, 189, INF
90, 190, INF
90, 191, INF
90, 192, INF
90, 193, 8.70894
90, 194, INF
90, 195, INF
90, 196, INF
90, 197, INF
90, 198, INF
90, 199, INF
90, 200, INF
90, 201, INF
90, 202, INF
90, 203, INF
90, 204, INF
90, 205, INF
90, 206, INF
90, 207, INF
90, 208, INF
90, 209, INF
90, 210, INF
90, 211, INF
90, 212, INF
90, 213, INF
90, 214, INF
90, 215, INF
90, 216, INF
90, 217, INF
90, 218, INF
90, 219, INF
90, 220, INF
90, 221, INF
90, 222, INF
90, 223, INF
90, 224, INF
90, 225, INF
90, 226, INF
90, 227, INF
90, 228, INF
90, 229, INF
90, 230, INF
90, 231, INF
90, 232, INF
90, 233, INF
90, 234, INF
90, 235, INF
90, 236, INF
90, 237, INF
90, 238, INF
90, 239, INF
90, 240, INF
90, 241, INF
90, 242, INF
90, 243, INF
90, 244, INF
90, 245, INF
90, 246, INF
90, 247, INF
90, 248, INF
90, 249, INF
90, 250, INF
90, 251, INF
90, 252, INF
90, 253, INF
90, 254, INF
90, 255, INF
90, 256, INF
90, 257, INF
90, 258, INF
90, 259, INF
90, 260, INF
90, 261, INF
90, 262, INF
90, 263, INF
90, 264, INF
90, 265, INF
90, 266, INF
90, 267, INF
90, 268, INF
90, 269, INF
90, 270, INF
90, 271, INF
90, 272, INF
90, 273, INF
90, 274, INF
90, 275, INF
90, 276, INF
90, 277, INF
90, 278, INF
90, 279, INF
90, 280, 6.64939
90, 281, INF
90, 282, INF
90, 283, INF
90, 284, INF
90, 285, INF
90, 286, INF
90, 287, INF
90, 288, INF
90, 289, INF
90, 290, INF
90, 291, INF
90, 292, INF
90, 293, INF
90, 294, INF
90, 295, INF
90, 296, INF
90, 297, INF
90, 298, INF
90, 299, INF
90, 300, INF
90, 301, INF
90, 302, INF
90, 303, INF
90, 304, INF
90, 305, INF
90, 306, INF
90, 307, INF
90, 308, INF
90, 309, INF
90, 310, INF
90, 311, INF
90, 312, INF
90, 313, INF
90, 314, INF
90, 315, INF
90, 316, INF
90, 317, INF
90, 318, INF
90, 319, INF
90, 320, INF
90, 321, INF
90, 322, INF
90, 323, INF
90, 324, INF
90, 325, INF
90, 326, INF
90, 327, INF
90, 328, INF
90, 329, INF
90, 330, INF
90, 331, INF
90, 332, INF
90, 333, INF
90, 334, INF
90, 335, INF
90, 336, INF
90, 337, INF
90, 338, INF
90, 339, INF
90, 340, INF
90, 341, INF
90, 342, INF
90, 343, INF
90, 344, INF
90, 345, INF
90, 346, INF
90, 347, INF
90, 348, INF
90, 349, INF
90, 350, INF
90, 351, INF
90, 352, INF
90, 353, INF
90, 354, INF
90, 355, INF
90, 356, INF
90, 357, INF
90, 358, INF
90, 359, INF
90, 360, INF
90, 361, INF
90, 362, INF
90, 363, INF
90, 364, INF
90, 365, INF
90, 366, INF
90, 367, INF
90, 368, INF
90, 369, INF
90, 370, INF
90, 371, INF
90, 372, INF
90, 373, INF
90, 374, INF
90, 375, INF
90, 376, INF
90, 377, INF
90, 378, INF
90, 379, INF
90, 380, INF
90, 381, INF
90, 382, INF
90, 383, INF
90, 384, INF
90, 385, INF
90, 386, INF
90, 387, INF
90, 388, INF
90, 389, INF
90, 390, INF
90, 391, INF
90, 392, INF
90, 393, INF
90, 394, INF
90, 395, INF
90, 396, INF
90, 397, INF
90, 398, INF
90, 399, INF
90, 400, INF
90, 401, INF
90, 402, INF
90, 403, INF
90, 404, INF
90, 405, INF
90, 406, INF
90, 407, INF
90, 408, INF
90, 409, INF
90, 410, INF
90, 411, INF
90, 412, INF
90, 413, INF
90, 414, INF
90, 415, INF
90, 416, INF
90, 417, INF
90, 418, INF
90, 419, INF
90, 420, INF
90, 421, INF
90, 422, INF
90, 423, INF
90, 424, INF
90, 425, INF
90, 426, INF
90, 427, INF
90, 428, INF
90, 429, INF
90, 430, INF
90, 431, INF
90, 432, INF
90, 433, INF
90, 434, INF
90, 435, INF
90, 436, INF
90, 437, INF
90, 438, INF
90, 439, INF
90, 440, INF
90, 441, INF
90, 442, INF
90, 443, INF
90, 444, INF
90, 445, INF
90, 446, INF
90, 447, INF
90, 448, INF
90, 449, INF
90, 450, INF
90, 451, INF
90, 452, INF
90, 453, INF
90, 454, INF
90, 455, INF
90, 456, INF
90, 457, INF
90, 458, INF
90, 459, INF
90, 460, INF
90, 461, INF
90, 462, INF
90, 463, INF
90, 464, INF
90, 465, INF
90, 466, INF
90, 467, INF
90, 468, INF
90, 469, INF
90, 470, INF
90, 471, INF
90, 472, INF
90, 473, INF
90, 474, INF
90, 475, INF
90, 476, INF
90, 477, INF
90, 478, INF
90, 479, INF
90, 480, INF
90, 481, INF
90, 482, INF
90, 483, INF
90, 484, INF
90, 485, INF
90, 486, INF
90, 487, INF
90, 488, INF
90, 489, INF
90, 490, INF
90, 491, INF
90, 492, INF
90, 493, INF
90, 494, INF
90, 495, INF
90, 496, INF
90, 497, INF
90, 498, INF
90, 499, INF
90, 500, INF
90, 501, INF
90, 502, INF
90, 503, INF
90, 504, INF
90, 505, INF
90, 506, INF
90, 507, INF
90, 508, INF
90, 509, INF
90, 510, INF
90, 511, INF
90, 512, INF
90, 513, INF
90, 514, INF
90, 515, INF
90, 516, INF
90, 517, INF
90, 518, INF
90, 519, INF
90, 520, INF
90, 521, INF
90, 522, INF
90, 523, INF
90, 524, INF
90, 525, INF
90, 526, INF
90, 527, INF
90, 528, INF
90, 529, INF
90, 530, INF
90, 531, INF
90, 532, INF
90, 533, INF
90, 534, INF
90, 535, INF
90, 536, INF
90, 537, INF
90, 538, INF
90, 539, INF
90, 540, INF
90, 541, INF
90, 542, INF
90, 543, INF
90, 544, INF
90, 545, INF
90, 546, INF
90, 547, INF
90, 548, INF
90, 549, INF
90, 550, INF
90, 551, INF
90, 552, INF
90, 553, INF
90, 554, INF
90, 555, INF
90, 556, INF
90, 557, INF
90, 558, INF
90, 559, INF
90, 560, INF
90, 561, INF
90, 562, INF
90, 563, 6.42575
90, 564, INF
90, 565, INF
90, 566, INF
90, 567, INF
90, 568, INF
90, 569, INF
90, 570, INF
90, 571, INF
90, 572, INF
90, 573, INF
90, 574, INF
90, 575, INF
90, 576, INF
90, 577, 6.82053
90, 578, INF
90, 579, INF
90, 580, INF
90, 581, INF
90, 582, INF
90, 583, INF
90, 584, INF
90, 585, INF
90, 586, INF
90, 587, INF
90, 588, INF
90, 589, INF
90, 590, INF
90, 591, INF
90, 592, INF
90, 593, INF
90, 594, INF
90, 595, INF
90, 596, INF
90, 597, INF
90, 598, INF
90, 599, INF
90, 600, INF
90, 601, INF
90, 602, INF
90, 603, 8.84979
90, 604, INF
90, 605, INF
90, 606, INF
90, 607, INF
90, 608, INF
90, 609, INF
90, 610, INF
90, 611, INF
90, 612, INF
90, 613, INF
90, 614, INF
90, 615, INF
90, 616, INF
90, 617, INF
90, 618, INF
90, 619, INF
90, 620, INF
90, 621, 6.95083
90, 622, INF
90, 623, INF
90, 624, INF
90, 625, INF
90, 626, INF
90, 627, INF
90, 628, INF
90, 629, INF
90, 630, INF
90, 631, INF
90, 632, INF
90, 633, INF
90, 634, INF
90, 635, INF
91, 91, 0
91, 92, 5.70575
91, 93, INF
91, 94, INF
91, 95, INF
91, 96, INF
91, 97, INF
91, 98, INF
91, 99, INF
91, 100, INF
91, 101, INF
91, 102, INF
91, 103, INF
91, 104, INF
91, 105, INF
91, 106, INF
91, 107, 3.52143
91, 108, 3.44655
91, 109, INF
91, 110, INF
91, 111, INF
91, 112, INF
91, 113, INF
91, 114, INF
91, 115, INF
91, 116, INF
91, 117, INF
91, 118, INF
91, 119, INF
91, 120, INF
91, 121, 2.92568
91, 122, 5.4922
91, 123, 5.61538
91, 124, 6.35317
91, 125, 5.7369
91, 126, 5.47977
91, 127, 5.48768
91, 128, 5.93095
91, 129, 3.53433
91, 130, 6.12275
91, 131, 5.7369
91, 132, 3.52533
91, 133, 5.93428
91, 134, INF
91, 135, INF
91, 136, 3.16304
91, 137, 3.19707
91, 138, 9.00566
91, 139, INF
91, 140, INF
91, 141, INF
91, 142, INF
91, 143, 6.47934
91, 144, 6.24164
91, 145, 5.97254
91, 146, 6.39115
91, 147, 6.91767
91, 148, 5.80956
91, 149, 6.42782
91, 150, 6.11723
91, 151, 5.9763
91, 152, 6.48993
91, 153, 3.28069
91, 154, 6.19961
91, 155, 6.97227
91, 156, 8.02791
91, 157, INF
91, 158, INF
91, 159, INF
91, 160, INF
91, 161, INF
91, 162, INF
91, 163, INF
91, 164, INF
91, 165, INF
91, 166, INF
91, 167, INF
91, 168, INF
91, 169, INF
91, 170, INF
91, 171, INF
91, 172, INF
91, 173, INF
91, 174, INF
91, 175, INF
91, 176, INF
91, 177, INF
91, 178, INF
91, 179, INF
91, 180, INF
91, 181, INF
91, 182, INF
91, 183, INF
91, 184, INF
91, 185, INF
91, 186, INF
91, 187, INF
91, 188, INF
91, 189, INF
91, 190, INF
91, 191, INF
91, 192, INF
91, 193, 9.58523
91, 194, INF
91, 195, INF
91, 196, INF
91, 197, INF
91, 198, INF
91, 199, INF
91, 200, INF
91, 201, INF
91, 202, INF
91, 203, INF
91, 204, INF
91, 205, INF
91, 206, INF
91, 207, INF
91, 208, INF
91, 209, INF
91, 210, INF
91, 211, INF
91, 212, INF
91, 213, INF
91, 214, INF
91, 215, INF
91, 216, INF
91, 217, INF
91, 218, INF
91, 219, INF
91, 220, INF
91, 221, INF
91, 222, INF
91, 223, INF
91, 224, INF
91, 225, INF
91, 226, INF
91, 227, INF
91, 228, INF
91, 229, INF
91, 230, INF
91, 231, INF
91, 232, INF
91, 233, INF
91, 234, INF
91, 235, INF
91, 236, INF
91, 237, INF
91, 238, INF
91, 239, INF
91, 240, INF
91, 241, INF
91, 242, INF
91, 243, INF
91, 244, INF
91, 245, INF
91, 246, INF
91, 247, INF
91, 248, INF
91, 249, INF
91, 250, INF
91, 251, INF
91, 252, INF
91, 253, INF
91, 254, INF
91, 255, INF
91, 256, INF
91, 257, INF
91, 258, INF
91, 259, INF
91, 260, INF
91, 261, INF
91, 262, INF
91, 263, INF
91, 264, INF
91, 265, INF
91, 266, INF
91, 267, INF
91, 268, INF
91, 269, INF
91, 270, INF
91, 271, INF
91, 272, INF
91, 273, INF
91, 274, INF
91, 275, INF
91, 276, INF
91, 277, INF
91, 278, INF
91, 279, INF
91, 280, 8.83854
91, 281, INF
91, 282, INF
91, 283, INF
91, 284, INF
91, 285, INF
91, 286, INF
91, 287, INF
91, 288, INF
91, 289, INF
91, 290, INF
91, 291, INF
91, 292, INF
91, 293, INF
91, 294, INF
91, 295, INF
91, 296, INF
91, 297, INF
91, 298, INF
91, 299, INF
91, 300, INF
91, 301, INF
91, 302, INF
91, 303, INF
91, 304, INF
91, 305, INF
91, 306, INF
91, 307, INF
91, 308, INF
91, 309, INF
91, 310, INF
91, 311, INF
91, 312, INF
91, 313, INF
91, 314, INF
91, 315, INF
91, 316, INF
91, 317, INF
91, 318, INF
91, 319, INF
91, 320, INF
91, 321, INF
91, 322, INF
91, 323, INF
91, 324, INF
91, 325, INF
91, 326, INF
91, 327, INF
91, 328, INF
91, 329, INF
91, 330, INF
91, 331, INF
91, 332, INF
91, 333, INF
91, 334, INF
91, 335, INF
91, 336, INF
91, 337, INF
91, 338, INF
91, 339, INF
91, 340, INF
91, 341, INF
91, 342, INF
91, 343, INF
91, 344, INF
91, 345, INF
91, 346, INF
91, 347, INF
91, 348, INF
91, 349, INF
91, 350, INF
91, 351, INF
91, 352, INF
91, 353, INF
91, 354, INF
91, 355, INF
91, 356, INF
91, 357, INF
91, 358, INF
91, 359, INF
91, 360, INF
91, 361, INF
91, 362, INF
91, 363, INF
91, 364, INF
91, 365, INF
91, 366, INF
91, 367, INF
91, 368, INF
91, 369, INF
91, 370, INF
91, 371, INF
91, 372, INF
91, 373, INF
91, 374, INF
91, 375, INF
91, 376, INF
91, 377, INF
91, 378, INF
91, 379, INF
91, 380, INF
91, 381, INF
91, 382, INF
91, 383, INF
91, 384, INF
91, 385, INF
91, 386, INF
91, 387, INF
91, 388, INF
91, 389, INF
91, 390, INF
91, 391, INF
91, 392, INF
91, 393, INF
91, 394, INF
91, 395, INF
91, 396, INF
91, 397, INF
91, 398, INF
91, 399, INF
91, 400, INF
91, 401, INF
91, 402, INF
91, 403, INF
91, 404, INF
91, 405, INF
91, 406, INF
91, 407, INF
91, 408, INF
91, 409, INF
91, 410, INF
91, 411, INF
91, 412, INF
91, 413, INF
91, 414, INF
91, 415, INF
91, 416, INF
91, 417, INF
91, 418, INF
91, 419, INF
91, 420, INF
91, 421, INF
91, 422, INF
91, 423, INF
91, 424, INF
91, 425, INF
91, 426, INF
91, 427, INF
91, 428, INF
91, 429, INF
91, 430, INF
91, 431, INF
91, 432, INF
91, 433, INF
91, 434, INF
91, 435, INF
91, 436, INF
91, 437, INF
91, 438, INF
91, 439, INF
91, 440, INF
91, 441, INF
91, 442, INF
91, 443, INF
91, 444, INF
91, 445, INF
91, 446, INF
91, 447, INF
91, 448, INF
91, 449, INF
91, 450, INF
91, 451, INF
91, 452, INF
91, 453, INF
91, 454, INF
91, 455, INF
91, 456, INF
91, 457, INF
91, 458, INF
91, 459, INF
91, 460, INF
91, 461, INF
91, 462, INF
91, 463, INF
91, 464, INF
91, 465, INF
91, 466, INF
91, 467, INF
91, 468, INF
91, 469, INF
91, 470, INF
91, 471, INF
91, 472, INF
91, 473, INF
91, 474, INF
91, 475, INF
91, 476, INF
91, 477, INF
91, 478, INF
91, 479, INF
91, 480, INF
91, 481, INF
91, 482, INF
91, 483, INF
91, 484, INF
91, 485, INF
91, 486, INF
91, 487, INF
91, 488, INF
91, 489, INF
91, 490, INF
91, 491, INF
91, 492, INF
91, 493, INF
91, 494, INF
91, 495, INF
91, 496, INF
91, 497, INF
91, 498, INF
91, 499, INF
91, 500, INF
91, 501, INF
91, 502, INF
91, 503, INF
91, 504, INF
91, 505, INF
91, 506, INF
91, 507, INF
91, 508, INF
91, 509, INF
91, 510, INF
91, 511, INF
91, 512, INF
91, 513, INF
91, 514, INF
91, 515, INF
91, 516, INF
91, 517, INF
91, 518, INF
91, 519, INF
91, 520, INF
91, 521, INF
91, 522, INF
91, 523, INF
91, 524, INF
91, 525, INF
91, 526, INF
91, 527, INF
91, 528, INF
91, 529, INF
91, 530, INF
91, 531, INF
91, 532, INF
91, 533, INF
91, 534, INF
91, 535, INF
91, 536, INF
91, 537, INF
91, 538, INF
91, 539, INF
91, 540, INF
91, 541, INF
91, 542, INF
91, 543, INF
91, 544, INF
91, 545, INF
91, 546, INF
91, 547, INF
91, 548, INF
91, 549, INF
91, 550, INF
91, 551, INF
91, 552, INF
91, 553, INF
91, 554, INF
91, 555, INF
91, 556, INF
91, 557, INF
91, 558, INF
91, 559, INF
91, 560, INF
91, 561, INF
91, 562, INF
91, 563, 8.6149
91, 564, INF
91, 565, INF
91, 566, INF
91, 567, INF
91, 568, INF
91, 569, INF
91, 570, INF
91, 571, INF
91, 572, INF
91, 573, INF
91, 574, INF
91, 575, INF
91, 576, INF
91, 577, 9.00968
91, 578, INF
91, 579, INF
91, 580, INF
91, 581, INF
91, 582, INF
91, 583, INF
91, 584, INF
91, 585, INF
91, 586, INF
91, 587, INF
91, 588, INF
91, 589, INF
91, 590, INF
91, 591, INF
91, 592, INF
91, 593, INF
91, 594, INF
91, 595, INF
91, 596, INF
91, 597, INF
91, 598, INF
91, 599, INF
91, 600, INF
91, 601, INF
91, 602, INF
91, 603, 6.51175
91, 604, INF
91, 605, INF
91, 606, INF
91, 607, INF
91, 608, INF
91, 609, INF
91, 610, INF
91, 611, INF
91, 612, INF
91, 613, INF
91, 614, INF
91, 615, INF
91, 616, INF
91, 617, INF
91, 618, INF
91, 619, INF
91, 620, INF
91, 621, 6.73113
91, 622, INF
91, 623, INF
91, 624, INF
91, 625, INF
91, 626, INF
91, 627, INF
91, 628, INF
91, 629, INF
91, 630, INF
91, 631, INF
91, 632, INF
91, 633, INF
91, 634, INF
91, 635, INF
92, 92, 0
92, 93, INF
92, 94, INF
92, 95, INF
92, 96, INF
92, 97, INF
92, 98, INF
92, 99, INF
92, 100, INF
92, 101, INF
92, 102, INF
92, 103, INF
92, 104, INF
92, 105, INF
92, 106, INF
92, 107, 5.52637
92, 108, 3.21545
92, 109, INF
92, 110, INF
92, 111, INF
92, 112, INF
92, 113, INF
92, 114, INF
92, 115, INF
92, 116, INF
92, 117, INF
92, 118, INF
92, 119, INF
92, 120, INF
92, 121, 2.78007
92, 122, 2.66949
92, 123, 3.11365
92, 124, 3.25744
92, 125, 5.23188
92, 126, 5.32436
92, 127, 5.33228
92, 128, 3.10824
92, 129, 3.05903
92, 130, 2.90271
92, 131, 5.23188
92, 132, 3.11536
92, 133, 5.42926
92, 134, INF
92, 135, INF
92, 136, 3.16097
92, 137, 2.83
92, 138, 6.7271
92, 139, INF
92, 140, INF
92, 141, INF
92, 142, INF
92, 143, 3.09635
92, 144, 2.5129
92, 145, 2.57517
92, 146, 5.78356
92, 147, 5.79955
92, 148, 5.44249
92, 149, 5.81342
92, 150, 5.88612
92, 151, 2.54259
92, 152, 3.05622
92, 153, 2.93116
92, 154, 5.96851
92, 155, 5.83701
92, 156, 2.77622
92, 157, INF
92, 158, INF
92, 159, INF
92, 160, INF
92, 161, INF
92, 162, INF
92, 163, INF
92, 164, INF
92, 165, INF
92, 166, INF
92, 167, INF
92, 168, INF
92, 169, INF
92, 170, INF
92, 171, INF
92, 172, INF
92, 173, INF
92, 174, INF
92, 175, INF
92, 176, INF
92, 177, INF
92, 178, INF
92, 179, INF
92, 180, INF
92, 181, INF
92, 182, INF
92, 183, INF
92, 184, INF
92, 185, INF
92, 186, INF
92, 187, INF
92, 188, INF
92, 189, INF
92, 190, INF
92, 191, INF
92, 192, INF
92, 193, 8.97764
92, 194, INF
92, 195, INF
92, 196, INF
92, 197, INF
92, 198, INF
92, 199, INF
92, 200, INF
92, 201, INF
92, 202, INF
92, 203, INF
92, 204, INF
92, 205, INF
92, 206, INF
92, 207, INF
92, 208, INF
92, 209, INF
92, 210, INF
92, 211, INF
92, 212, INF
92, 213, INF
92, 214, INF
92, 215, INF
92, 216, INF
92, 217, INF
92, 218, INF
92, 219, INF
92, 220, INF
92, 221, INF
92, 222, INF
92, 223, INF
92, 224, INF
92, 225, INF
92, 226, INF
92, 227, INF
92, 228, INF
92, 229, INF
92, 230, INF
92, 231, INF
92, 232, INF
92, 233, INF
92, 234, INF
92, 235, INF
92, 236, INF
92, 237, INF
92, 238, INF
92, 239, INF
92, 240, INF
92, 241, INF
92, 242, INF
92, 243, INF
92, 244, INF
92, 245, INF
92, 246, INF
92, 247, INF
92, 248, INF
92, 249, INF
92, 250, INF
92, 251, INF
